AntennaID,SatelliteID,LinkBeginningTime,LinkEndingTime,TraceBeginningTime,TraceEndingTime,FeedingOrNot,MaxElevation,DayID,RevolutionNum,RiseFallFlag
Shanghai-2,Œ¿–«-811,215486,216251,215466,216271, «,*,3,*,*
Shanghai-2,Œ¿–«-811,221531,222197,221511,222217, «,*,3,*,*
Shanghai-2,Œ¿–«-811,227753,228123,227733,228143, «,*,3,*,*
Shanghai-2,Œ¿–«-811,233894,234222,233874,234242, «,*,3,*,*
Shanghai-2,Œ¿–«-811,239826,240459,239806,240479, «,*,3,*,*
Shanghai-2,Œ¿–«-811,245764,246532,245744,246552, «,*,3,*,*
Shanghai-2,Œ¿–«-811,251815,252363,251795,252383, «,*,3,*,*
Shenzhen-1,Œ¿–«-811,0,189,-20,209, «,*,1,*,*
Shenzhen-1,Œ¿–«-811,43176,43876,43156,43896, «,*,1,*,*
Shenzhen-1,Œ¿–«-811,49131,49851,49111,49871, «,*,1,*,*
Shenzhen-1,Œ¿–«-811,55451,55614,55431,55634, «,*,1,*,*
Shenzhen-1,Œ¿–«-811,73735,74233,73715,74253, «,*,1,*,*
Shenzhen-1,Œ¿–«-811,79610,80374,79590,80394, «,*,1,*,*
Shenzhen-1,Œ¿–«-811,85669,86210,85649,86230, «,*,1,*,*
Shenzhen-1,Œ¿–«-811,129224,129959,129204,129979, «,*,2,*,*
Shenzhen-1,Œ¿–«-811,135224,135908,135204,135928, «,*,2,*,*
Shenzhen-1,Œ¿–«-811,159777,160354,159757,160374, «,*,2,*,*
Shenzhen-1,Œ¿–«-811,165679,166443,165659,166463, «,*,2,*,*
Shenzhen-1,Œ¿–«-811,171798,172207,171778,172227, «,*,2,*,*
Shenzhen-1,Œ¿–«-811,209635,209807,209615,209827, «,*,3,*,*
Shenzhen-1,Œ¿–«-811,215280,216036,215260,216056, «,*,3,*,*
Shenzhen-1,Œ¿–«-811,221326,221960,221306,221980, «,*,3,*,*
Shenzhen-1,Œ¿–«-811,245825,246465,245805,246485, «,*,3,*,*
Shenzhen-1,Œ¿–«-811,251751,252506,251731,252526, «,*,3,*,*
Shenzhen-1,Œ¿–«-811,258005,258127,257985,258147, «,*,3,*,*
Shenzhen-2,Œ¿–«-811,0,189,-20,209, «,*,1,*,*
Shenzhen-2,Œ¿–«-811,43176,43876,43156,43896, «,*,1,*,*
Shenzhen-2,Œ¿–«-811,49131,49851,49111,49871, «,*,1,*,*
Shenzhen-2,Œ¿–«-811,55451,55614,55431,55634, «,*,1,*,*
Shenzhen-2,Œ¿–«-811,73735,74233,73715,74253, «,*,1,*,*
Shenzhen-2,Œ¿–«-811,79610,80374,79590,80394, «,*,1,*,*
Shenzhen-2,Œ¿–«-811,85669,86210,85649,86230, «,*,1,*,*
Shenzhen-2,Œ¿–«-811,129224,129959,129204,129979, «,*,2,*,*
Shenzhen-2,Œ¿–«-811,135224,135908,135204,135928, «,*,2,*,*
Shenzhen-2,Œ¿–«-811,159777,160354,159757,160374, «,*,2,*,*
Shenzhen-2,Œ¿–«-811,165679,166443,165659,166463, «,*,2,*,*
Shenzhen-2,Œ¿–«-811,171798,172207,171778,172227, «,*,2,*,*
Shenzhen-2,Œ¿–«-811,209635,209807,209615,209827, «,*,3,*,*
Shenzhen-2,Œ¿–«-811,215280,216036,215260,216056, «,*,3,*,*
Shenzhen-2,Œ¿–«-811,221326,221960,221306,221980, «,*,3,*,*
Shenzhen-2,Œ¿–«-811,245825,246465,245805,246485, «,*,3,*,*
Shenzhen-2,Œ¿–«-811,251751,252506,251731,252526, «,*,3,*,*
Shenzhen-2,Œ¿–«-811,258005,258127,257985,258147, «,*,3,*,*
Bar-1,Œ¿–«-821,3560,4254,3540,4274, «,*,1,*,*
Bar-1,Œ¿–«-821,53454,54172,53434,54192, «,*,1,*,*
Bar-1,Œ¿–«-821,59408,60152,59388,60172, «,*,1,*,*
Bar-1,Œ¿–«-821,65537,66101,65517,66121, «,*,1,*,*
Bar-1,Œ¿–«-821,71691,72139,71671,72159, «,*,1,*,*
Bar-1,Œ¿–«-821,77689,78311,77669,78331, «,*,1,*,*
Bar-1,Œ¿–«-821,83637,84401,83617,84421, «,*,1,*,*
Bar-1,Œ¿–«-821,89647,90293,89627,90313, «,*,2,*,*
Bar-1,Œ¿–«-821,133866,134049,133846,134069, «,*,2,*,*
Bar-1,Œ¿–«-821,139506,140250,139486,140270, «,*,2,*,*
Bar-1,Œ¿–«-821,145494,146218,145474,146238, «,*,2,*,*
Bar-1,Œ¿–«-821,151642,152171,151622,152191, «,*,2,*,*
Bar-1,Œ¿–«-821,157775,158237,157755,158257, «,*,2,*,*
Bar-1,Œ¿–«-821,163755,164410,163735,164430, «,*,2,*,*
Bar-1,Œ¿–«-821,169706,170474,169686,170494, «,*,2,*,*
Bar-1,Œ¿–«-821,175742,176321,175722,176341, «,*,3,*,*
Bar-1,Œ¿–«-821,219810,220222,219790,220242, «,*,3,*,*
Bar-1,Œ¿–«-821,225564,226325,225544,226345, «,*,3,*,*
Bar-1,Œ¿–«-821,231584,232284,231564,232304, «,*,3,*,*
Bar-1,Œ¿–«-821,237746,238245,237726,238265, «,*,3,*,*
Bar-1,Œ¿–«-821,243854,244338,243834,244358, «,*,3,*,*
Bar-1,Œ¿–«-821,249821,250506,249801,250526, «,*,3,*,*
Bar-1,Œ¿–«-821,255776,256542,255756,256562, «,*,3,*,*
Bar-2,Œ¿–«-821,3560,4254,3540,4274, «,*,1,*,*
Bar-2,Œ¿–«-821,53454,54172,53434,54192, «,*,1,*,*
Bar-2,Œ¿–«-821,59408,60152,59388,60172, «,*,1,*,*
Bar-2,Œ¿–«-821,65537,66101,65517,66121, «,*,1,*,*
Bar-2,Œ¿–«-821,71691,72139,71671,72159, «,*,1,*,*
Bar-2,Œ¿–«-821,77689,78311,77669,78331, «,*,1,*,*
Bar-2,Œ¿–«-821,83637,84401,83617,84421, «,*,1,*,*
Bar-2,Œ¿–«-821,89647,90293,89627,90313, «,*,2,*,*
Bar-2,Œ¿–«-821,133866,134049,133846,134069, «,*,2,*,*
Bar-2,Œ¿–«-821,139506,140250,139486,140270, «,*,2,*,*
Bar-2,Œ¿–«-821,145494,146218,145474,146238, «,*,2,*,*
Bar-2,Œ¿–«-821,151642,152171,151622,152191, «,*,2,*,*
Bar-2,Œ¿–«-821,157775,158237,157755,158257, «,*,2,*,*
Bar-2,Œ¿–«-821,163755,164410,163735,164430, «,*,2,*,*
Bar-2,Œ¿–«-821,169706,170474,169686,170494, «,*,2,*,*
Bar-2,Œ¿–«-821,175742,176321,175722,176341, «,*,3,*,*
Bar-2,Œ¿–«-821,219810,220222,219790,220242, «,*,3,*,*
Bar-2,Œ¿–«-821,225564,226325,225544,226345, «,*,3,*,*
Bar-2,Œ¿–«-821,231584,232284,231564,232304, «,*,3,*,*
Bar-2,Œ¿–«-821,237746,238245,237726,238265, «,*,3,*,*
Bar-2,Œ¿–«-821,243854,244338,243834,244358, «,*,3,*,*
Bar-2,Œ¿–«-821,249821,250506,249801,250526, «,*,3,*,*
Bar-2,Œ¿–«-821,255776,256542,255756,256562, «,*,3,*,*
Jiamusi-1,Œ¿–«-821,42233,42833,42213,42853, «,*,1,*,*
Jiamusi-1,Œ¿–«-821,48082,48845,48062,48865, «,*,1,*,*
Jiamusi-1,Œ¿–«-821,54064,54827,54044,54847, «,*,1,*,*
Jiamusi-1,Œ¿–«-821,60082,60834,60062,60854, «,*,1,*,*
Jiamusi-1,Œ¿–«-821,66075,66846,66055,66866, «,*,1,*,*
Jiamusi-1,Œ¿–«-821,72059,72783,72039,72803, «,*,1,*,*
Jiamusi-1,Œ¿–«-821,78157,78495,78137,78515, «,*,1,*,*
Jiamusi-1,Œ¿–«-821,128268,128917,128248,128937, «,*,2,*,*
Jiamusi-1,Œ¿–«-821,134147,134917,134127,134937, «,*,2,*,*
Jiamusi-1,Œ¿–«-821,140142,140900,140122,140920, «,*,2,*,*
Jiamusi-1,Œ¿–«-821,146158,146912,146138,146932, «,*,2,*,*
Jiamusi-1,Œ¿–«-821,152146,152918,152126,152938, «,*,2,*,*
Jiamusi-1,Œ¿–«-821,158134,158833,158114,158853, «,*,2,*,*
Jiamusi-1,Œ¿–«-821,214310,214997,214290,215017, «,*,3,*,*
Jiamusi-1,Œ¿–«-821,220216,220988,220196,221008, «,*,3,*,*
Jiamusi-1,Œ¿–«-821,226220,226975,226200,226995, «,*,3,*,*
Jiamusi-1,Œ¿–«-821,232233,232990,232213,233010, «,*,3,*,*
Jiamusi-1,Œ¿–«-821,238217,238988,238197,239008, «,*,3,*,*
Jiamusi-1,Œ¿–«-821,244213,244878,244193,244898, «,*,3,*,*
Jiamusi-2,Œ¿–«-821,42233,42833,42213,42853, «,*,1,*,*
Jiamusi-2,Œ¿–«-821,48082,48845,48062,48865, «,*,1,*,*
Jiamusi-2,Œ¿–«-821,54064,54827,54044,54847, «,*,1,*,*
Jiamusi-2,Œ¿–«-821,60082,60834,60062,60854, «,*,1,*,*
Jiamusi-2,Œ¿–«-821,66075,66846,66055,66866, «,*,1,*,*
Jiamusi-2,Œ¿–«-821,72059,72783,72039,72803, «,*,1,*,*
Jiamusi-2,Œ¿–«-821,78157,78495,78137,78515, «,*,1,*,*
Jiamusi-2,Œ¿–«-821,128268,128917,128248,128937, «,*,2,*,*
Jiamusi-2,Œ¿–«-821,134147,134917,134127,134937, «,*,2,*,*
Jiamusi-2,Œ¿–«-821,140142,140900,140122,140920, «,*,2,*,*
Jiamusi-2,Œ¿–«-821,146158,146912,146138,146932, «,*,2,*,*
Jiamusi-2,Œ¿–«-821,152146,152918,152126,152938, «,*,2,*,*
Jiamusi-2,Œ¿–«-821,158134,158833,158114,158853, «,*,2,*,*
Jiamusi-2,Œ¿–«-821,214310,214997,214290,215017, «,*,3,*,*
Jiamusi-2,Œ¿–«-821,220216,220988,220196,221008, «,*,3,*,*
Jiamusi-2,Œ¿–«-821,226220,226975,226200,226995, «,*,3,*,*
Jiamusi-2,Œ¿–«-821,232233,232990,232213,233010, «,*,3,*,*
Jiamusi-2,Œ¿–«-821,238217,238988,238197,239008, «,*,3,*,*
Jiamusi-2,Œ¿–«-821,244213,244878,244193,244898, «,*,3,*,*
Jiuquan-1,Œ¿–«-821,47825,48412,47805,48432, «,*,1,*,*
Jiuquan-1,Œ¿–«-821,53671,54440,53651,54460, «,*,1,*,*
Jiuquan-1,Œ¿–«-821,59695,60412,59675,60432, «,*,1,*,*
Jiuquan-1,Œ¿–«-821,65779,66427,65759,66447, «,*,1,*,*
Jiuquan-1,Œ¿–«-821,71806,72508,71786,72528, «,*,1,*,*
Jiuquan-1,Œ¿–«-821,77780,78550,77760,78570, «,*,1,*,*
Jiuquan-1,Œ¿–«-821,83788,84436,83768,84456, «,*,1,*,*
Jiuquan-1,Œ¿–«-821,133856,134502,133836,134522, «,*,2,*,*
Jiuquan-1,Œ¿–«-821,139740,140510,139720,140530, «,*,2,*,*
Jiuquan-1,Œ¿–«-821,145782,146484,145762,146504, «,*,2,*,*
Jiuquan-1,Œ¿–«-821,151864,152511,151844,152531, «,*,2,*,*
Jiuquan-1,Œ¿–«-821,157878,158595,157858,158615, «,*,2,*,*
Jiuquan-1,Œ¿–«-821,163851,164620,163831,164640, «,*,2,*,*
Jiuquan-1,Œ¿–«-821,169878,170467,169858,170487, «,*,2,*,*
Jiuquan-1,Œ¿–«-821,219895,220586,219875,220606, «,*,3,*,*
Jiuquan-1,Œ¿–«-821,225814,226580,225794,226600, «,*,3,*,*
Jiuquan-1,Œ¿–«-821,231871,232558,231851,232578, «,*,3,*,*
Jiuquan-1,Œ¿–«-821,237946,238598,237926,238618, «,*,3,*,*
Jiuquan-1,Œ¿–«-821,243949,244681,243929,244701, «,*,3,*,*
Jiuquan-1,Œ¿–«-821,249923,250685,249903,250705, «,*,3,*,*
Jiuquan-1,Œ¿–«-821,255978,256485,255958,256505, «,*,3,*,*
Jiuquan-2,Œ¿–«-821,47825,48412,47805,48432, «,*,1,*,*
Jiuquan-2,Œ¿–«-821,53671,54440,53651,54460, «,*,1,*,*
Jiuquan-2,Œ¿–«-821,59695,60412,59675,60432, «,*,1,*,*
Jiuquan-2,Œ¿–«-821,65779,66427,65759,66447, «,*,1,*,*
Jiuquan-2,Œ¿–«-821,71806,72508,71786,72528, «,*,1,*,*
Jiuquan-2,Œ¿–«-821,77780,78550,77760,78570, «,*,1,*,*
Jiuquan-2,Œ¿–«-821,83788,84436,83768,84456, «,*,1,*,*
Jiuquan-2,Œ¿–«-821,133856,134502,133836,134522, «,*,2,*,*
Jiuquan-2,Œ¿–«-821,139740,140510,139720,140530, «,*,2,*,*
Jiuquan-2,Œ¿–«-821,145782,146484,145762,146504, «,*,2,*,*
Jiuquan-2,Œ¿–«-821,151864,152511,151844,152531, «,*,2,*,*
Jiuquan-2,Œ¿–«-821,157878,158595,157858,158615, «,*,2,*,*
Jiuquan-2,Œ¿–«-821,163851,164620,163831,164640, «,*,2,*,*
Jiuquan-2,Œ¿–«-821,169878,170467,169858,170487, «,*,2,*,*
Jiuquan-2,Œ¿–«-821,219895,220586,219875,220606, «,*,3,*,*
Jiuquan-2,Œ¿–«-821,225814,226580,225794,226600, «,*,3,*,*
Jiuquan-2,Œ¿–«-821,231871,232558,231851,232578, «,*,3,*,*
Jiuquan-2,Œ¿–«-821,237946,238598,237926,238618, «,*,3,*,*
Jiuquan-2,Œ¿–«-821,243949,244681,243929,244701, «,*,3,*,*
Jiuquan-2,Œ¿–«-821,249923,250685,249903,250705, «,*,3,*,*
Jiuquan-2,Œ¿–«-821,255978,256485,255958,256505, «,*,3,*,*
Shanghai-1,Œ¿–«-821,41915,42586,41895,42606, «,*,1,*,*
Shanghai-1,Œ¿–«-821,47830,48586,47810,48606, «,*,1,*,*
Shanghai-1,Œ¿–«-821,53960,54513,53940,54533, «,*,1,*,*
Shanghai-1,Œ¿–«-821,60205,60472,60185,60492, «,*,1,*,*
Shanghai-1,Œ¿–«-821,66222,66685,66202,66705, «,*,1,*,*
Shanghai-1,Œ¿–«-821,72145,72865,72125,72885, «,*,1,*,*
Shanghai-1,Œ¿–«-821,78112,78848,78092,78868, «,*,1,*,*
Shanghai-1,Œ¿–«-821,127958,128671,127938,128691, «,*,2,*,*
Shanghai-1,Œ¿–«-821,133913,134651,133893,134671, «,*,2,*,*
Shanghai-1,Œ¿–«-821,140071,140575,140051,140595, «,*,2,*,*
Shanghai-1,Œ¿–«-821,146304,146563,146284,146583, «,*,2,*,*
Shanghai-1,Œ¿–«-821,152284,152800,152264,152820, «,*,2,*,*
Shanghai-1,Œ¿–«-821,158209,158952,158189,158972, «,*,2,*,*
Shanghai-1,Œ¿–«-821,164193,164898,164173,164918, «,*,2,*,*
Shanghai-1,Œ¿–«-821,214009,214751,213989,214771, «,*,3,*,*
Shanghai-1,Œ¿–«-821,220000,220715,219980,220735, «,*,3,*,*
Shanghai-1,Œ¿–«-821,226186,226638,226166,226658, «,*,3,*,*
Shanghai-1,Œ¿–«-821,232392,232664,232372,232684, «,*,3,*,*
Shanghai-1,Œ¿–«-821,238346,238911,238326,238931, «,*,3,*,*
Shanghai-1,Œ¿–«-821,244275,245033,244255,245053, «,*,3,*,*
Shanghai-1,Œ¿–«-821,250279,250938,250259,250958, «,*,3,*,*
Shanghai-2,Œ¿–«-821,41915,42586,41895,42606, «,*,1,*,*
Shanghai-2,Œ¿–«-821,47830,48586,47810,48606, «,*,1,*,*
Shanghai-2,Œ¿–«-821,53960,54513,53940,54533, «,*,1,*,*
Shanghai-2,Œ¿–«-821,60205,60472,60185,60492, «,*,1,*,*
Shanghai-2,Œ¿–«-821,66222,66685,66202,66705, «,*,1,*,*
Shanghai-2,Œ¿–«-821,72145,72865,72125,72885, «,*,1,*,*
Shanghai-2,Œ¿–«-821,78112,78848,78092,78868, «,*,1,*,*
Shanghai-2,Œ¿–«-821,127958,128671,127938,128691, «,*,2,*,*
Shanghai-2,Œ¿–«-821,133913,134651,133893,134671, «,*,2,*,*
Shanghai-2,Œ¿–«-821,140071,140575,140051,140595, «,*,2,*,*
Shanghai-2,Œ¿–«-821,146304,146563,146284,146583, «,*,2,*,*
Shanghai-2,Œ¿–«-821,152284,152800,152264,152820, «,*,2,*,*
Shanghai-2,Œ¿–«-821,158209,158952,158189,158972, «,*,2,*,*
Shanghai-2,Œ¿–«-821,164193,164898,164173,164918, «,*,2,*,*
Shanghai-2,Œ¿–«-821,214009,214751,213989,214771, «,*,3,*,*
Shanghai-2,Œ¿–«-821,220000,220715,219980,220735, «,*,3,*,*
Shanghai-2,Œ¿–«-821,226186,226638,226166,226658, «,*,3,*,*
Shanghai-2,Œ¿–«-821,232392,232664,232372,232684, «,*,3,*,*
Shanghai-2,Œ¿–«-821,238346,238911,238326,238931, «,*,3,*,*
Shanghai-2,Œ¿–«-821,244275,245033,244255,245053, «,*,3,*,*
Shanghai-2,Œ¿–«-821,250279,250938,250259,250958, «,*,3,*,*
Shenzhen-1,Œ¿–«-821,41738,42345,41718,42365, «,*,1,*,*
Shenzhen-1,Œ¿–«-821,47617,48372,47597,48392, «,*,1,*,*
Shenzhen-1,Œ¿–«-821,53800,54225,53780,54245, «,*,1,*,*
Shenzhen-1,Œ¿–«-821,72309,72626,72289,72646, «,*,1,*,*
Shenzhen-1,Œ¿–«-821,78127,78867,78107,78887, «,*,1,*,*
Shenzhen-1,Œ¿–«-821,84125,84787,84105,84807, «,*,1,*,*
Shenzhen-1,Œ¿–«-821,127770,128442,127750,128462, «,*,2,*,*
Shenzhen-1,Œ¿–«-821,133698,134434,133678,134454, «,*,2,*,*
Shenzhen-1,Œ¿–«-821,139956,140243,139936,140263, «,*,2,*,*
Shenzhen-1,Œ¿–«-821,158331,158776,158311,158796, «,*,2,*,*
Shenzhen-1,Œ¿–«-821,164190,164948,164170,164968, «,*,2,*,*
Shenzhen-1,Œ¿–«-821,170224,170816,170204,170836, «,*,2,*,*
Shenzhen-1,Œ¿–«-821,213812,214530,213792,214550, «,*,3,*,*
Shenzhen-1,Œ¿–«-821,219788,220493,219768,220513, «,*,3,*,*
Shenzhen-1,Œ¿–«-821,244368,244905,244348,244925, «,*,3,*,*
Shenzhen-1,Œ¿–«-821,250256,251022,250236,251042, «,*,3,*,*
Shenzhen-1,Œ¿–«-821,256339,256828,256319,256848, «,*,3,*,*
Shenzhen-2,Œ¿–«-821,41738,42345,41718,42365, «,*,1,*,*
Shenzhen-2,Œ¿–«-821,47617,48372,47597,48392, «,*,1,*,*
Shenzhen-2,Œ¿–«-821,53800,54225,53780,54245, «,*,1,*,*
Shenzhen-2,Œ¿–«-821,72309,72626,72289,72646, «,*,1,*,*
Shenzhen-2,Œ¿–«-821,78127,78867,78107,78887, «,*,1,*,*
Shenzhen-2,Œ¿–«-821,84125,84787,84105,84807, «,*,1,*,*
Shenzhen-2,Œ¿–«-821,127770,128442,127750,128462, «,*,2,*,*
Shenzhen-2,Œ¿–«-821,133698,134434,133678,134454, «,*,2,*,*
Shenzhen-2,Œ¿–«-821,139956,140243,139936,140263, «,*,2,*,*
Shenzhen-2,Œ¿–«-821,158331,158776,158311,158796, «,*,2,*,*
Shenzhen-2,Œ¿–«-821,164190,164948,164170,164968, «,*,2,*,*
Shenzhen-2,Œ¿–«-821,170224,170816,170204,170836, «,*,2,*,*
Shenzhen-2,Œ¿–«-821,213812,214530,213792,214550, «,*,3,*,*
Shenzhen-2,Œ¿–«-821,219788,220493,219768,220513, «,*,3,*,*
Shenzhen-2,Œ¿–«-821,244368,244905,244348,244925, «,*,3,*,*
Shenzhen-2,Œ¿–«-821,250256,251022,250236,251042, «,*,3,*,*
Shenzhen-2,Œ¿–«-821,256339,256828,256319,256848, «,*,3,*,*
Bar-1,Œ¿–«-831,2052,2794,2032,2814, «,*,1,*,*
Bar-1,Œ¿–«-831,8276,8407,8256,8427, «,*,1,*,*
Bar-1,Œ¿–«-831,52004,52656,51984,52676, «,*,1,*,*
Bar-1,Œ¿–«-831,57900,58664,57880,58684, «,*,1,*,*
Bar-1,Œ¿–«-831,63993,64611,63973,64631, «,*,1,*,*
Bar-1,Œ¿–«-831,70165,70612,70145,70632, «,*,1,*,*
Bar-1,Œ¿–«-831,76200,76768,76180,76788, «,*,1,*,*
Bar-1,Œ¿–«-831,82148,82894,82128,82914, «,*,1,*,*
Bar-1,Œ¿–«-831,88130,88845,88110,88865, «,*,2,*,*
Bar-1,Œ¿–«-831,138044,138742,138024,138762, «,*,2,*,*
Bar-1,Œ¿–«-831,143979,144731,143959,144751, «,*,2,*,*
Bar-1,Œ¿–«-831,150096,150679,150076,150699, «,*,2,*,*
Bar-1,Œ¿–«-831,156258,156703,156238,156723, «,*,2,*,*
Bar-1,Œ¿–«-831,162268,162871,162248,162891, «,*,2,*,*
Bar-1,Œ¿–«-831,168215,168975,168195,168995, «,*,2,*,*
Bar-1,Œ¿–«-831,174214,174888,174194,174908, «,*,3,*,*
Bar-1,Œ¿–«-831,224092,224823,224072,224843, «,*,3,*,*
Bar-1,Œ¿–«-831,230062,230798,230042,230818, «,*,3,*,*
Bar-1,Œ¿–«-831,236200,236748,236180,236768, «,*,3,*,*
Bar-1,Œ¿–«-831,242345,242798,242325,242818, «,*,3,*,*
Bar-1,Œ¿–«-831,248335,248972,248315,248992, «,*,3,*,*
Bar-1,Œ¿–«-831,254283,255050,254263,255070, «,*,3,*,*
Bar-2,Œ¿–«-831,2052,2794,2032,2814, «,*,1,*,*
Bar-2,Œ¿–«-831,8276,8407,8256,8427, «,*,1,*,*
Bar-2,Œ¿–«-831,52004,52656,51984,52676, «,*,1,*,*
Bar-2,Œ¿–«-831,57900,58664,57880,58684, «,*,1,*,*
Bar-2,Œ¿–«-831,63993,64611,63973,64631, «,*,1,*,*
Bar-2,Œ¿–«-831,70165,70612,70145,70632, «,*,1,*,*
Bar-2,Œ¿–«-831,76200,76768,76180,76788, «,*,1,*,*
Bar-2,Œ¿–«-831,82148,82894,82128,82914, «,*,1,*,*
Bar-2,Œ¿–«-831,88130,88845,88110,88865, «,*,2,*,*
Bar-2,Œ¿–«-831,138044,138742,138024,138762, «,*,2,*,*
Bar-2,Œ¿–«-831,143979,144731,143959,144751, «,*,2,*,*
Bar-2,Œ¿–«-831,150096,150679,150076,150699, «,*,2,*,*
Bar-2,Œ¿–«-831,156258,156703,156238,156723, «,*,2,*,*
Bar-2,Œ¿–«-831,162268,162871,162248,162891, «,*,2,*,*
Bar-2,Œ¿–«-831,168215,168975,168195,168995, «,*,2,*,*
Bar-2,Œ¿–«-831,174214,174888,174194,174908, «,*,3,*,*
Bar-2,Œ¿–«-831,224092,224823,224072,224843, «,*,3,*,*
Bar-2,Œ¿–«-831,230062,230798,230042,230818, «,*,3,*,*
Bar-2,Œ¿–«-831,236200,236748,236180,236768, «,*,3,*,*
Bar-2,Œ¿–«-831,242345,242798,242325,242818, «,*,3,*,*
Bar-2,Œ¿–«-831,248335,248972,248315,248992, «,*,3,*,*
Bar-2,Œ¿–«-831,254283,255050,254263,255070, «,*,3,*,*
Jiamusi-1,Œ¿–«-831,40815,41303,40795,41323, «,*,1,*,*
Jiamusi-1,Œ¿–«-831,46602,47349,46582,47369, «,*,1,*,*
Jiamusi-1,Œ¿–«-831,52562,53330,52542,53350, «,*,1,*,*
Jiamusi-1,Œ¿–«-831,58579,59329,58559,59349, «,*,1,*,*
Jiamusi-1,Œ¿–«-831,64579,65347,64559,65367, «,*,1,*,*
Jiamusi-1,Œ¿–«-831,70560,71311,70540,71331, «,*,1,*,*
Jiamusi-1,Œ¿–«-831,76598,77111,76578,77131, «,*,1,*,*
Jiamusi-1,Œ¿–«-831,126833,127399,126813,127419, «,*,2,*,*
Jiamusi-1,Œ¿–«-831,132662,133422,132642,133442, «,*,2,*,*
Jiamusi-1,Œ¿–«-831,138638,139402,138618,139422, «,*,2,*,*
Jiamusi-1,Œ¿–«-831,144656,145407,144636,145427, «,*,2,*,*
Jiamusi-1,Œ¿–«-831,150651,151422,150631,151442, «,*,2,*,*
Jiamusi-1,Œ¿–«-831,156633,157369,156613,157389, «,*,2,*,*
Jiamusi-1,Œ¿–«-831,162704,163118,162684,163138, «,*,2,*,*
Jiamusi-1,Œ¿–«-831,212863,213487,212843,213507, «,*,3,*,*
Jiamusi-1,Œ¿–«-831,218726,219493,218706,219513, «,*,3,*,*
Jiamusi-1,Œ¿–«-831,224715,225475,224695,225495, «,*,3,*,*
Jiamusi-1,Œ¿–«-831,230732,231485,230712,231505, «,*,3,*,*
Jiamusi-1,Œ¿–«-831,236723,237495,236703,237515, «,*,3,*,*
Jiamusi-1,Œ¿–«-831,242708,243422,242688,243442, «,*,3,*,*
Jiamusi-1,Œ¿–«-831,248840,249092,248820,249112, «,*,3,*,*
Jiamusi-2,Œ¿–«-831,40815,41303,40795,41323, «,*,1,*,*
Jiamusi-2,Œ¿–«-831,46602,47349,46582,47369, «,*,1,*,*
Jiamusi-2,Œ¿–«-831,52562,53330,52542,53350, «,*,1,*,*
Jiamusi-2,Œ¿–«-831,58579,59329,58559,59349, «,*,1,*,*
Jiamusi-2,Œ¿–«-831,64579,65347,64559,65367, «,*,1,*,*
Jiamusi-2,Œ¿–«-831,70560,71311,70540,71331, «,*,1,*,*
Jiamusi-2,Œ¿–«-831,76598,77111,76578,77131, «,*,1,*,*
Jiamusi-2,Œ¿–«-831,126833,127399,126813,127419, «,*,2,*,*
Jiamusi-2,Œ¿–«-831,132662,133422,132642,133442, «,*,2,*,*
Jiamusi-2,Œ¿–«-831,138638,139402,138618,139422, «,*,2,*,*
Jiamusi-2,Œ¿–«-831,144656,145407,144636,145427, «,*,2,*,*
Jiamusi-2,Œ¿–«-831,150651,151422,150631,151442, «,*,2,*,*
Jiamusi-2,Œ¿–«-831,156633,157369,156613,157389, «,*,2,*,*
Jiamusi-2,Œ¿–«-831,162704,163118,162684,163138, «,*,2,*,*
Jiamusi-2,Œ¿–«-831,212863,213487,212843,213507, «,*,3,*,*
Jiamusi-2,Œ¿–«-831,218726,219493,218706,219513, «,*,3,*,*
Jiamusi-2,Œ¿–«-831,224715,225475,224695,225495, «,*,3,*,*
Jiamusi-2,Œ¿–«-831,230732,231485,230712,231505, «,*,3,*,*
Jiamusi-2,Œ¿–«-831,236723,237495,236703,237515, «,*,3,*,*
Jiamusi-2,Œ¿–«-831,242708,243422,242688,243442, «,*,3,*,*
Jiamusi-2,Œ¿–«-831,248840,249092,248820,249112, «,*,3,*,*
Jiuquan-1,Œ¿–«-831,2348,2610,2328,2630, «,*,1,*,*
Jiuquan-1,Œ¿–«-831,46421,46865,46401,46885, «,*,1,*,*
Jiuquan-1,Œ¿–«-831,52188,52943,52168,52963, «,*,1,*,*
Jiuquan-1,Œ¿–«-831,58178,58918,58158,58938, «,*,1,*,*
Jiuquan-1,Œ¿–«-831,64260,64915,64240,64935, «,*,1,*,*
Jiuquan-1,Œ¿–«-831,70307,70985,70287,71005, «,*,1,*,*
Jiuquan-1,Œ¿–«-831,76288,77050,76268,77070, «,*,1,*,*
Jiuquan-1,Œ¿–«-831,82275,82986,82255,83006, «,*,1,*,*
Jiuquan-1,Œ¿–«-831,132429,132974,132409,132994, «,*,2,*,*
Jiuquan-1,Œ¿–«-831,138250,139016,138230,139036, «,*,2,*,*
Jiuquan-1,Œ¿–«-831,144263,144989,144243,145009, «,*,2,*,*
Jiuquan-1,Œ¿–«-831,150347,150997,150327,151017, «,*,2,*,*
Jiuquan-1,Œ¿–«-831,156381,157075,156361,157095, «,*,2,*,*
Jiuquan-1,Œ¿–«-831,162357,163126,162337,163146, «,*,2,*,*
Jiuquan-1,Œ¿–«-831,168357,169030,168337,169050, «,*,2,*,*
Jiuquan-1,Œ¿–«-831,218453,219069,218433,219089, «,*,3,*,*
